service_code,route_number,corporation,origin,destination,departure_time,arrival_time,duration,available_seats,bus_type,fare,journey_date,stops_json,scraped_at
0416SALSIVKK01L,,SETC,SALEM,SIVAGANGA,,,7.00Hrs,45 Seats Available,Standard,Rs 226,16/01/2026,"[{""city"": ""&nbsp;"", ""landmark"": """", ""time"": ""Service&nbsp;Details""}, {""city"": ""0416SALSIVKK01L"", ""landmark"": ""Route&nbsp;No.&nbsp;:"", ""time"": ""308""}, {""city"": ""SALEM"", ""landmark"": ""To&nbsp;Place&nbsp;:"", ""time"": ""SIVAGANGA""}, {""city"": ""16/01/2026"", ""landmark"": ""Journey&nbsp;Hours&nbsp;*:"", ""time"": ""7:00""}, {""city"": ""301.00"", ""landmark"": ""Corporation&nbsp;:"", ""time"": ""KUMBAKONAM""}, {""city"": ""&nbsp;"", ""landmark"": ""Adult&nbsp;Fare&nbsp;**"", ""time"": ""226""}, {""city"": ""City"", ""landmark"": ""Land&nbsp;Mark&nbsp;"", ""time"": ""Dep.&nbsp;Time&nbsp;""}, {""city"": ""SALEM"", ""landmark"": ""SALEM"", ""time"": ""04:16""}, {""city"": ""SIVAGANGA"", ""landmark"": ""SIVAGANGA"", ""time"": ""11:16""}]",2026-01-13T18:21:13.560920
0416SALSIVKK01L,,SETC,SALEM,SIVAGANGA,,,7.00Hrs,45 Seats Available,Standard,Rs 226,16/01/2026,"[{""city"": ""&nbsp;"", ""landmark"": """", ""time"": ""Service&nbsp;Details""}, {""city"": ""0416SALSIVKK01L"", ""landmark"": ""Route&nbsp;No.&nbsp;:"", ""time"": ""308""}, {""city"": ""SALEM"", ""landmark"": ""To&nbsp;Place&nbsp;:"", ""time"": ""SIVAGANGA""}, {""city"": ""16/01/2026"", ""landmark"": ""Journey&nbsp;Hours&nbsp;*:"", ""time"": ""7:00""}, {""city"": ""301.00"", ""landmark"": ""Corporation&nbsp;:"", ""time"": ""KUMBAKONAM""}, {""city"": ""&nbsp;"", ""landmark"": ""Adult&nbsp;Fare&nbsp;**"", ""time"": ""226""}, {""city"": ""City"", ""landmark"": ""Land&nbsp;Mark&nbsp;"", ""time"": ""Dep.&nbsp;Time&nbsp;""}, {""city"": ""SALEM"", ""landmark"": ""SALEM"", ""time"": ""04:16""}, {""city"": ""SIVAGANGA"", ""landmark"": ""SIVAGANGA"", ""time"": ""11:16""}]",2026-01-13T18:21:13.560920
