route_number,route_name,origin_value,origin_name,destination_value,destination_name,timing,scraped_at
102,102,KELAMBAKKAM,KELAMBAKKAM,BROADWAY,BROADWAY,15:00,2026-01-15T15:12:16.892637
102,102,KELAMBAKKAM,KELAMBAKKAM,BROADWAY,BROADWAY,15:15,2026-01-15T15:12:16.892637
102,102,KELAMBAKKAM,KELAMBAKKAM,BROADWAY,BROADWAY,15:30,2026-01-15T15:12:16.892637
102,102,KELAMBAKKAM,KELAMBAKKAM,BROADWAY,BROADWAY,15:45,2026-01-15T15:12:16.892637
102,102,KELAMBAKKAM,KELAMBAKKAM,BROADWAY,BROADWAY,16:10,2026-01-15T15:12:16.892637
102,102,KELAMBAKKAM,KELAMBAKKAM,BROADWAY,BROADWAY,16:25,2026-01-15T15:12:16.892637
102,102,KELAMBAKKAM,KELAMBAKKAM,BROADWAY,BROADWAY,17:10,2026-01-15T15:12:16.892637
102,102,KELAMBAKKAM,KELAMBAKKAM,BROADWAY,BROADWAY,17:30,2026-01-15T15:12:16.892637
102,102,KELAMBAKKAM,KELAMBAKKAM,BROADWAY,BROADWAY,18:20,2026-01-15T15:12:16.892637
102,102,KELAMBAKKAM,KELAMBAKKAM,BROADWAY,BROADWAY,19:00,2026-01-15T15:12:16.892637
102,102,KELAMBAKKAM,KELAMBAKKAM,BROADWAY,BROADWAY,19:05,2026-01-15T15:12:16.892637
102,102,KELAMBAKKAM,KELAMBAKKAM,BROADWAY,BROADWAY,19:20,2026-01-15T15:12:16.892637
102,102,KELAMBAKKAM,KELAMBAKKAM,BROADWAY,BROADWAY,19:55,2026-01-15T15:12:16.892637
102,102,KELAMBAKKAM,KELAMBAKKAM,BROADWAY,BROADWAY,20:35,2026-01-15T15:12:16.892637
102,102,M.G.R.CENTRAL,M.G.R.CENTRAL,KELAMBAKKAM,KELAMBAKKAM,04:40,2026-01-15T15:12:30.539853
102,102,PERUMPAKKAM TNUHDB,PERUMPAKKAM TNUHDB,KELAMBAKKAM,KELAMBAKKAM,04:40,2026-01-15T15:12:44.191783
102,102,PERUMPAKKAM TNUHDB,PERUMPAKKAM TNUHDB,KELAMBAKKAM,KELAMBAKKAM,05:20,2026-01-15T15:12:44.191783
102,102,PERUMPAKKAM TNUHDB,PERUMPAKKAM TNUHDB,KELAMBAKKAM,KELAMBAKKAM,06:05,2026-01-15T15:12:44.191783
102,102,PERUMPAKKAM TNUHDB,PERUMPAKKAM TNUHDB,KELAMBAKKAM,KELAMBAKKAM,06:45,2026-01-15T15:12:44.191783
102,102,PERUMPAKKAM TNUHDB,PERUMPAKKAM TNUHDB,KELAMBAKKAM,KELAMBAKKAM,13:25,2026-01-15T15:12:44.191783
102,102,PERUMPAKKAM TNUHDB,PERUMPAKKAM TNUHDB,KELAMBAKKAM,KELAMBAKKAM,13:40,2026-01-15T15:12:44.191783
102,102,PERUMPAKKAM TNUHDB,PERUMPAKKAM TNUHDB,KELAMBAKKAM,KELAMBAKKAM,14:20,2026-01-15T15:12:44.191783
102,102,PERUMPAKKAM TNUHDB,PERUMPAKKAM TNUHDB,KELAMBAKKAM,KELAMBAKKAM,15:05,2026-01-15T15:12:44.191783
102,102,PERUMPAKKAM TNUHDB,PERUMPAKKAM TNUHDB,KELAMBAKKAM,KELAMBAKKAM,15:45,2026-01-15T15:12:44.191783
102,102,PERUMPAKKAM TNUHDB,PERUMPAKKAM TNUHDB,KELAMBAKKAM,KELAMBAKKAM,16:25,2026-01-15T15:12:44.191783
102,102,SEMMANCHERI TNUHDB,SEMMANCHERI TNUHDB,KELAMBAKKAM,KELAMBAKKAM,14:05,2026-01-15T15:12:57.849208
102,102,SEMMANCHERI TNUHDB,SEMMANCHERI TNUHDB,KELAMBAKKAM,KELAMBAKKAM,14:40,2026-01-15T15:12:57.849208
